Name,ID,Has Block,Mod,Class,Display Name
Railcraft:machine.beta,1100,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine,铁质蓄水器壁板
Railcraft:track,1101,true,Railcraft,mods.railcraft.common.blocks.tracks.ItemTrack,轨道
Railcraft:track.elevator,1102,true,Railcraft,mods.railcraft.common.blocks.ItemBlockRailcraft,升降轨道
Railcraft:signal,1103,true,Railcraft,mods.railcraft.common.blocks.signals.ItemSignal,信号互锁盒
Railcraft:stair,1104,true,Railcraft,mods.railcraft.common.blocks.aesthetics.stairs.ItemStair,沙岩砖楼梯
Railcraft:slab,1105,true,Railcraft,mods.railcraft.common.blocks.aesthetics.slab.ItemSlab,沙岩砖台阶
Railcraft:lantern.stone,1106,true,Railcraft,mods.railcraft.common.blocks.aesthetics.lantern.ItemLantern,深渊灯笼
Railcraft:lantern.metal,1107,true,Railcraft,mods.railcraft.common.blocks.aesthetics.lantern.ItemLantern,铁灯笼
Railcraft:brick.abyssal,1108,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick,深渊砖
Railcraft:brick.bleachedbone,1109,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick,白骨砖
Railcraft:brick.bloodstained,1110,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick,污血砖
Railcraft:brick.frostbound,1111,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick,霜冻砖
Railcraft:brick.infernal,1112,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick,地狱砖
Railcraft:brick.quarried,1113,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick,采掘砖
Railcraft:brick.sandy,1114,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick,沙岩砖
Railcraft:brick.nether,1115,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick,tile.railcraft.brick.nether.brick.name
Railcraft:post,1116,true,Railcraft,mods.railcraft.common.blocks.aesthetics.post.ItemPost,木桩
Railcraft:post.metal,1117,true,Railcraft,mods.railcraft.common.blocks.aesthetics.post.ItemPostMetal,黑色金属桩
Railcraft:post.metal.platform,1118,true,Railcraft,mods.railcraft.common.blocks.aesthetics.post.ItemPostMetal,黑色金属平台
Railcraft:wall.alpha,1119,true,Railcraft,mods.railcraft.common.blocks.aesthetics.wall.ItemWall,地狱砖墙
Railcraft:wall.beta,1120,true,Railcraft,mods.railcraft.common.blocks.aesthetics.wall.ItemWall,石英墙
Railcraft:glass,1121,true,Railcraft,mods.railcraft.common.blocks.aesthetics.glass.ItemStrengthGlass,强化玻璃
Railcraft:detector,1122,true,Railcraft,mods.railcraft.common.blocks.detector.ItemDetector,传感器-物品
Railcraft:machine.gamma,1123,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine,物品装载机
Railcraft:machine.epsilon,1124,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine,电力供给单元
Railcraft:machine.zeta,1125,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine,铝质蓄水器壁板
Railcraft:machine.eta,1126,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine,铱质蓄水器壁板
Railcraft:ore,1127,true,Railcraft,mods.railcraft.common.blocks.ore.ItemOre,硫磺
Railcraft:worldlogic,1128,true,Railcraft,net.minecraft.item.ItemBlock,硝石刷新器
Railcraft:firestone.recharge,1129,true,Railcraft,net.minecraft.item.ItemBlock,再充能火石
Railcraft:frame,1130,true,Railcraft,mods.railcraft.common.blocks.ItemBlockRailcraft,线缆支撑框架
Railcraft:machine.delta,1131,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine,电力分路线缆
EnderIO:blockStirlingGenerator,1132,true,EnderIO,net.minecraft.item.ItemBlock,斯特林发电机
EnderIO:blockCombustionGenerator,1133,true,EnderIO,net.minecraft.item.ItemBlock,燃烧发电机
EnderIO:blockZombieGenerator,1134,true,EnderIO,net.minecraft.item.ItemBlock,僵尸发电机
EnderIO:blockFrankenzombieGenerator,1135,true,EnderIO,net.minecraft.item.ItemBlock,人造僵尸发电机
EnderIO:blockEnderGenerator,1136,true,EnderIO,net.minecraft.item.ItemBlock,末影人发电机
EnderIO:blockSolarPanel,1137,true,EnderIO,crazypants.enderio.machine.solar.BlockItemSolarPanel,光伏板
EnderIO:blockSagMill,1138,true,EnderIO,net.minecraft.item.ItemBlock,SAG磨粉机
EnderIO:blockAlloySmelter,1139,true,EnderIO,net.minecraft.item.ItemBlock,合金炉
EnderIO:blockCapBank,1140,true,EnderIO,crazypants.enderio.machine.capbank.BlockItemCapBank,混沌电容库
EnderIO:blockPainter,1141,true,EnderIO,net.minecraft.item.ItemBlock,喷涂机
EnderIO:blockPaintedFence,1142,true,EnderIO,crazypants.enderio.machine.painter.BlockItemPaintedFence,喷涂栅栏
EnderIO:blockPaintedFenceGate,1143,true,EnderIO,crazypants.enderio.machine.painter.BlockItemPaintedFenceGate,喷涂门
EnderIO:blockPaintedWall,1144,true,EnderIO,crazypants.enderio.machine.painter.BlockItemPaintedWall,喷涂墙
EnderIO:blockPaintedStair,1145,true,EnderIO,crazypants.enderio.machine.painter.BlockItemPaintedStair,喷涂楼梯
EnderIO:blockPaintedSlab,1146,true,EnderIO,crazypants.enderio.machine.painter.BlockItemPaintedSlab,喷涂台阶
EnderIO:blockPaintedDoubleSlab,1147,true,EnderIO,crazypants.enderio.machine.painter.BlockItemPaintedSlab,喷涂台阶
EnderIO:blockCrafter,1148,true,EnderIO,net.minecraft.item.ItemBlock,装配器
EnderIO:blockPaintedGlowstone,1149,true,EnderIO,crazypants.enderio.machine.painter.BlockItemPaintedGlowstone,喷涂荧石
EnderIO:blockPaintedCarpet,1150,true,EnderIO,crazypants.enderio.machine.painter.BlockItemPaintedCarpet,喷涂地毯
EnderIO:blockVat,1151,true,EnderIO,net.minecraft.item.ItemBlock,酿液桶
EnderIO:blockPowerMonitor,1152,true,EnderIO,net.minecraft.item.ItemBlock,能量监控器
EnderIO:blockFarmStation,1153,true,EnderIO,net.minecraft.item.ItemBlock,种植站
EnderIO:blockWirelessCharger,1154,true,EnderIO,net.minecraft.item.ItemBlock,无线充能器
EnderIO:blockHyperCube,1155,true,EnderIO,net.minecraft.item.ItemBlock,空间传送器(弃用)
EnderIO:blockTank,1156,true,EnderIO,crazypants.enderio.machine.tank.BlockItemTank,流体箱
EnderIO:blockReservoir,1157,true,EnderIO,net.minecraft.item.ItemBlock,蓄水库
EnderIO:blockVacuumChest,1158,true,EnderIO,net.minecraft.item.ItemBlock,虚空箱子
EnderIO:blockTransceiver,1159,true,EnderIO,net.minecraft.item.ItemBlock,空间传送器
EnderIO:blockBuffer,1160,true,EnderIO,crazypants.enderio.machine.buffer.BlockItemBuffer,物品缓存器
EnderIO:blockInventoryPanel,1161,true,EnderIO,crazypants.enderio.machine.invpanel.BlockItemInventoryPanel,存储控制面板
EnderIO:blockEnderIo,1162,true,EnderIO,net.minecraft.item.ItemBlock,末影接口
EnderIO:blockTravelAnchor,1163,true,EnderIO,net.minecraft.item.ItemBlock,旅行锚
EnderIO:blockTelePad,1164,true,EnderIO,net.minecraft.item.ItemBlock,传送台
EnderIO:blockSliceAndSplice,1165,true,EnderIO,net.minecraft.item.ItemBlock,头颅装配机
EnderIO:blockSoulBinder,1166,true,EnderIO,net.minecraft.item.ItemBlock,灵魂绑定器
EnderIO:blockPoweredSpawner,1167,true,EnderIO,net.minecraft.item.ItemBlock,电动刷怪笼
EnderIO:blockKillerJoe,1168,true,EnderIO,net.minecraft.item.ItemBlock,杀手乔
EnderIO:blockAttractor,1169,true,EnderIO,net.minecraft.item.ItemBlock,生物诱引方尖碑
EnderIO:blockSpawnGuard,1170,true,EnderIO,net.minecraft.item.ItemBlock,生物排除方尖碑
EnderIO:blockExperienceObelisk,1171,true,EnderIO,net.minecraft.item.ItemBlock,经验交换方尖碑
EnderIO:blockWeatherObelisk,1172,true,EnderIO,net.minecraft.item.ItemBlock,气象方尖碑
EnderIO:blockInhibitorObelisk,1173,true,EnderIO,net.minecraft.item.ItemBlock,传送抑制方尖碑
EnderIO:blockEnchanter,1174,true,EnderIO,net.minecraft.item.ItemBlock,附魔器
EnderIO:blockDarkSteelPressurePlate,1175,true,EnderIO,crazypants.enderio.block.BlockItemDarkSteelPressurePlate,玄钢压力板
EnderIO:blockDarkSteelAnvil,1176,true,EnderIO,net.minecraft.item.ItemAnvilBlock,玄钢砧
EnderIO:blockDarkSteelLadder,1177,true,EnderIO,net.minecraft.item.ItemBlock,玄钢梯子
EnderIO:blockElectricLight,1178,true,EnderIO,crazypants.enderio.machine.light.BlockItemElectricLight,电灯
EnderIO:blockLightNode,1179,true,EnderIO,net.minecraft.item.ItemBlock,明亮节点
EnderIO:blockReinforcedObsidian,1180,true,EnderIO,net.minecraft.item.ItemBlock,强化黑曜石
EnderIO:blockFusedQuartz,1181,true,EnderIO,crazypants.enderio.material.ItemFusedQuartz,石英玻璃
EnderIO:blockEnderRail,1182,true,EnderIO,net.minecraft.item.ItemBlock,末影轨道
EnderIO:blockConduitBundle,1183,true,EnderIO,net.minecraft.item.ItemBlock,导管接口
EnderIO:blockConduitFacade,1184,true,EnderIO,net.minecraft.item.ItemBlock,导管框架
EnderIO:blockEndermanSkull,1185,true,EnderIO,crazypants.enderio.item.skull.ItemEndermanSkull,末影人头
EnderIO:blockNutrient_distillation,1186,true,EnderIO,net.minecraft.item.ItemBlock,营养精华液
EnderIO:blockHootch,1187,true,EnderIO,net.minecraft.item.ItemBlock,烈酒
EnderIO:blockRocket_fuel,1188,true,EnderIO,net.minecraft.item.ItemBlock,火箭燃料
EnderIO:blockFire_water,1189,true,EnderIO,net.minecraft.item.ItemBlock,火焰水
EnderIO:blockLiquid_sunshine,1190,true,EnderIO,net.minecraft.item.ItemBlock,液态阳光
EnderIO:blockCloud_seed,1191,true,EnderIO,net.minecraft.item.ItemBlock,云之精华
EnderIO:blockCloud_seed_concentrated,1192,true,EnderIO,net.minecraft.item.ItemBlock,浓缩云之精华
EnderIO:blockEnder_distillation,1193,true,EnderIO,net.minecraft.item.ItemBlock,深渊露水
EnderIO:blockVapor_of_levity,1194,true,EnderIO,net.minecraft.item.ItemBlock,轻盈之气
EnderIO:blockIngotStorage,1195,true,EnderIO,crazypants.enderio.material.BlockItemIngotStorage,磁钢块
EnderIO:blockIngotStorageEndergy,1196,true,EnderIO,crazypants.enderio.material.endergy.BlockItemIngotStorageEndergy,复合黏土块
EnderIO:blockDarkIronBars,1197,true,EnderIO,crazypants.enderio.material.BlockItemDarkIronBars,玄钢栅栏
EnderIO:blockSoulariumBars,1198,true,EnderIO,crazypants.enderio.material.BlockItemDarkIronBars,魂金栅栏
EnderIO:blockEndSteelBars,1199,true,EnderIO,crazypants.enderio.material.BlockItemDarkIronBars,末影钢栅栏
supersolarpanel:SingularSolarPanel,1200,true,supersolarpanel,com.supsolpans.itemblock.ItemBlockSSP,非凡太阳能发电机(LuV)
supersolarpanel:SpectralSolarPanel,1201,true,supersolarpanel,com.supsolpans.itemblock.ItemBlockSpSP,光谱太阳能发电机(IV)
supersolarpanel:AdminSolarPanel,1202,true,supersolarpanel,com.supsolpans.itemblock.ItemBlockAdmSP,吸光太阳能发电机(ZPM)
supersolarpanel:PhotonicSolarPanel,1203,true,supersolarpanel,com.supsolpans.itemblock.ItemBlockPhotonSP,光子太阳能发电机(UV)
dreamcraft:SandClayMix,1204,true,dreamcraft,net.minecraft.item.ItemBlock,沙黏土混合
dreamcraft:PistonBlock,1205,true,dreamcraft,net.minecraft.item.ItemBlock,活塞块
dreamcraft:DiamondFrameBox,1206,true,dreamcraft,net.minecraft.item.ItemBlock,钻石框架
dreamcraft:CompressedGraphite,1207,true,dreamcraft,net.minecraft.item.ItemBlock,压缩石墨
dreamcraft:ZincGravelOre,1208,true,dreamcraft,net.minecraft.item.ItemBlock,锌矿沙砾
dreamcraft:AluminiumBars,1209,true,dreamcraft,net.minecraft.item.ItemBlock,铝栏杆
dreamcraft:ChromeBars,1210,true,dreamcraft,net.minecraft.item.ItemBlock,铬栏杆
dreamcraft:IridiumBars,1211,true,dreamcraft,net.minecraft.item.ItemBlock,铱栏杆
dreamcraft:NeutroniumBars,1212,true,dreamcraft,net.minecraft.item.ItemBlock,中子栏杆
dreamcraft:OsmiumBars,1213,true,dreamcraft,net.minecraft.item.ItemBlock,锇栏杆
dreamcraft:StainlessSteelBars,1214,true,dreamcraft,net.minecraft.item.ItemBlock,不锈钢栏杆
dreamcraft:SteelBars,1215,true,dreamcraft,net.minecraft.item.ItemBlock,钢栏杆
dreamcraft:TitaniumBars,1216,true,dreamcraft,net.minecraft.item.ItemBlock,钛栏杆
dreamcraft:TungstenSteelBars,1217,true,dreamcraft,net.minecraft.item.ItemBlock,钨钢栏杆
dreamcraft:CallistoColdIce,1218,true,dreamcraft,net.minecraft.item.ItemBlock,木卫四玄冰块
dreamcraft:Ledox,1219,true,dreamcraft,net.minecraft.item.ItemBlock,深铅块
dreamcraft:MysteriousCrystalBlock,1220,true,dreamcraft,net.minecraft.item.ItemBlock,神秘水晶块
dreamcraft:Mytryl,1221,true,dreamcraft,net.minecraft.item.ItemBlock,深空秘银块
dreamcraft:Quantinum,1222,true,dreamcraft,net.minecraft.item.ItemBlock,量子块
dreamcraft:BlackPlutonium,1223,true,dreamcraft,net.minecraft.item.ItemBlock,黑钚块
dreamcraft:Sulfur,1224,true,dreamcraft,net.minecraft.item.ItemBlock,硫块
dreamcraft:BronzePlatedReinforcedStone,1225,true,dreamcraft,net.minecraft.item.ItemBlock,青铜镀层防爆石
dreamcraft:SteelPlatedReinforcedStone,1226,true,dreamcraft,net.minecraft.item.ItemBlock,钢镀层防爆石
dreamcraft:TitaniumPlatedReinforcedStone,1227,true,dreamcraft,net.minecraft.item.ItemBlock,钛镀层防爆石
dreamcraft:TungstensteelPlatedReinforcedStone,1228,true,dreamcraft,net.minecraft.item.ItemBlock,钨钢镀层防爆石
dreamcraft:NaquadahPlatedReinforcedStone,1229,true,dreamcraft,net.minecraft.item.ItemBlock,硅岩镀层防爆石
dreamcraft:NeutroniumPlatedReinforcedStone,1230,true,dreamcraft,net.minecraft.item.ItemBlock,中子镀层防爆石
dreamcraft:Charcoal,1231,true,dreamcraft,net.minecraft.item.ItemBlock,木炭块
dreamcraft:CompressedCharcoal,1232,true,dreamcraft,net.minecraft.item.ItemBlock,压缩木炭块
dreamcraft:CompressedCoal,1233,true,dreamcraft,net.minecraft.item.ItemBlock,压缩煤炭块
dreamcraft:CompressedCoalCoke,1234,true,dreamcraft,net.minecraft.item.ItemBlock,压缩焦煤块
dreamcraft:DoubleCompressedCharcoal,1235,true,dreamcraft,net.minecraft.item.ItemBlock,双重压缩木炭块
dreamcraft:DoubleCompressedCoal,1236,true,dreamcraft,net.minecraft.item.ItemBlock,双重压缩煤炭块
dreamcraft:DoubleCompressedCoalCoke,1237,true,dreamcraft,net.minecraft.item.ItemBlock,双重压缩焦煤块
dreamcraft:TripleCompressedCharcoal,1238,true,dreamcraft,net.minecraft.item.ItemBlock,三重压缩木炭块
dreamcraft:TripleCompressedCoal,1239,true,dreamcraft,net.minecraft.item.ItemBlock,三重压缩煤炭块
dreamcraft:TripleCompressedCoalCoke,1240,true,dreamcraft,net.minecraft.item.ItemBlock,三重压缩焦煤块
dreamcraft:QuadrupleCompressedCharcoal,1241,true,dreamcraft,net.minecraft.item.ItemBlock,四重压缩木炭块
dreamcraft:QuadrupleCompressedCoal,1242,true,dreamcraft,net.minecraft.item.ItemBlock,四重压缩煤炭块
dreamcraft:QuadrupleCompressedCoalCoke,1243,true,dreamcraft,net.minecraft.item.ItemBlock,四重压缩焦煤块
dreamcraft:QuintupleCompressedCharcoal,1244,true,dreamcraft,net.minecraft.item.ItemBlock,五重压缩木炭块
dreamcraft:QuintupleCompressedCoal,1245,true,dreamcraft,net.minecraft.item.ItemBlock,五重压缩煤炭块
dreamcraft:QuintupleCompressedCoalCoke,1246,true,dreamcraft,net.minecraft.item.ItemBlock,五重压缩焦煤块
dreamcraft:BloodyThaumium,1247,true,dreamcraft,net.minecraft.item.ItemBlock,血腥神秘块
dreamcraft:BloodyVoid,1248,true,dreamcraft,net.minecraft.item.ItemBlock,血腥虚空块
dreamcraft:BloodyIchorium,1249,true,dreamcraft,net.minecraft.item.ItemBlock,血腥灵宝块
dreamcraft:Gaia,1250,true,dreamcraft,net.minecraft.item.ItemBlock,盖亚之魂块
dreamcraft:ManaPowder,1251,true,dreamcraft,net.minecraft.item.ItemBlock,魔力尘块
dreamcraft:ManaPearl,1252,true,dreamcraft,net.minecraft.item.ItemBlock,魔力珍珠块
dreamcraft:PixieDust,1253,true,dreamcraft,net.minecraft.item.ItemBlock,妖精之尘块
dreamcraft:dreamcraft_Concrete,1254,true,dreamcraft,net.minecraft.item.ItemBlock,混凝土
IronChest:BlockIronChest,1255,true,IronChest,cpw.mods.ironchest.ItemIronChest,铁箱子
GalacticraftAmunRa:tile.basaltMultiOre,1256,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,金矿石
GalacticraftAmunRa:tile.obsidianMultiOre,1257,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,钻石矿石
GalacticraftAmunRa:tile.hardClayMultiOre,1258,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,煤矿石
GalacticraftAmunRa:tile.oldConcreteOre,1259,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,含钢褐铁矿
GalacticraftAmunRa:tile.asteroidMultiOre1,1260,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,红宝石矿石
GalacticraftAmunRa:tile.bossSpawner,1261,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,tile.bossSpawner.name
GalacticraftAmunRa:tile.baseBlockRock,1262,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,玄武岩圆石
GalacticraftAmunRa:tile.baseBlockCrystal,1263,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,发光珊瑚
GalacticraftAmunRa:tile.baseBlockGround,1264,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,泥土
GalacticraftAmunRa:tile.baseGrass,1265,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,红草方块
GalacticraftAmunRa:tile.baseFalling,1266,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,黑曜石沙子
GalacticraftAmunRa:tile.basePlant,1267,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,高红草
GalacticraftAmunRa:tile.log1,1268,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,维里格原木
GalacticraftAmunRa:tile.wood1,1269,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,卢米坡德树皮
GalacticraftAmunRa:tile.null,1270,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,维里格树叶
GalacticraftAmunRa:tile.saplings,1271,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,维里格树苗
GalacticraftAmunRa:tile.machines1,1272,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,放射性同位素发电机
GalacticraftAmunRa:tile.machines2,1273,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemJet,火箭引擎喷口
GalacticraftAmunRa:tile.machines3,1274,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,方块质量
GalacticraftAmunRa:tile.machines4,1275,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,穿梭机接驳舱
GalacticraftAmunRa:tile.blockFake,1276,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,tile.fakeBlockSealable.name
GalacticraftAmunRa:tile.aluChest,1277,true,GalacticraftAmunRa,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc,铝制箱子
GalacticraftAmunRa:tile.steelChest,1278,true,GalacticraftAmunRa,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc,钢制箱子
GalacticraftAmunRa:tile.msBoosters1,1279,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,火箭引擎基座
GalacticraftAmunRa:tile.obsidianbrick.stairs,1280,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,黑曜石砖块楼梯
GalacticraftAmunRa:tile.smoothbasalt.stairs,1281,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,平滑玄武岩楼梯
GalacticraftAmunRa:tile.basaltbrick.stairs,1282,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,玄武岩砖楼梯
GalacticraftAmunRa:tile.basalt.stairs,1283,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,玄武岩楼梯
GalacticraftAmunRa:tile.alucrate.stairs,1284,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,铝制楼梯
GalacticraftAmunRa:tile.methanePlanks.stairs,1285,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,维里格楼梯
GalacticraftAmunRa:tile.podPlanks.stairs,1286,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,卢米坡德楼梯
GalacticraftAmunRa:tile.rockDoubleslab,1287,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemSlabMulti,玄武岩台阶
GalacticraftAmunRa:tile.rockSlab,1288,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemSlabMulti,玄武岩台阶
GalacticraftAmunRa:tile.woodDoubleslab,1289,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemSlabMulti,卢米坡德台阶
GalacticraftAmunRa:tile.woodSlab,1290,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemSlabMulti,卢米坡德台阶
ArchitectureCraft:sawbench,1291,true,ArchitectureCraft,gcewing.architecture.common.item.ArchitectureItemBlock,建筑师锯台
ArchitectureCraft:shape,1292,true,ArchitectureCraft,gcewing.architecture.common.shape.ShapeItem,构件
ArchitectureCraft:shapeSE,1293,true,ArchitectureCraft,gcewing.architecture.common.shape.ShapeItem,构件（发光）
